flat_idx	key	within_idx	label	i	j	k	x	y	z
396677	1	1116	Tian_Subcortex	35	64	44	-26.5	-4.5	9.5
396678	1	1117	Tian_Subcortex	35	64	45	-26.5	-4.5	11.5
396679	1	1118	Tian_Subcortex	35	64	46	-26.5	-4.5	13.5
396754	1	1119	Tian_Subcortex	35	65	24	-26.5	-2.5	-30.5
396755	1	1120	Tian_Subcortex	35	65	25	-26.5	-2.5	-28.5
396756	1	1121	Tian_Subcortex	35	65	26	-26.5	-2.5	-26.5
396757	1	1122	Tian_Subcortex	35	65	27	-26.5	-2.5	-24.5
396758	1	1123	Tian_Subcortex	35	65	28	-26.5	-2.5	-22.5
396759	1	1124	Tian_Subcortex	35	65	29	-26.5	-2.5	-20.5
396760	1	1125	Tian_Subcortex	35	65	30	-26.5	-2.5	-18.5
396761	1	1126	Tian_Subcortex	35	65	31	-26.5	-2.5	-16.5
396762	1	1127	Tian_Subcortex	35	65	32	-26.5	-2.5	-14.5
396766	1	1128	Tian_Subcortex	35	65	36	-26.5	-2.5	-6.5
396767	1	1129	Tian_Subcortex	35	65	37	-26.5	-2.5	-4.5
396768	1	1130	Tian_Subcortex	35	65	38	-26.5	-2.5	-2.5
396769	1	1131	Tian_Subcortex	35	65	39	-26.5	-2.5	-0.5
396770	1	1132	Tian_Subcortex	35	65	40	-26.5	-2.5	1.5
396771	1	1133	Tian_Subcortex	35	65	41	-26.5	-2.5	3.5
396772	1	1134	Tian_Subcortex	35	65	42	-26.5	-2.5	5.5
396773	1	1135	Tian_Subcortex	35	65	43	-26.5	-2.5	7.5
396774	1	1136	Tian_Subcortex	35	65	44	-26.5	-2.5	9.5
396775	1	1137	Tian_Subcortex	35	65	45	-26.5	-2.5	11.5
396776	1	1138	Tian_Subcortex	35	65	46	-26.5	-2.5	13.5
396851	1	1139	Tian_Subcortex	35	66	24	-26.5	-0.5	-30.5
396852	1	1140	Tian_Subcortex	35	66	25	-26.5	-0.5	-28.5
396853	1	1141	Tian_Subcortex	35	66	26	-26.5	-0.5	-26.5
396854	1	1142	Tian_Subcortex	35	66	27	-26.5	-0.5	-24.5
396855	1	1143	Tian_Subcortex	35	66	28	-26.5	-0.5	-22.5
396856	1	1144	Tian_Subcortex	35	66	29	-26.5	-0.5	-20.5
396857	1	1145	Tian_Subcortex	35	66	30	-26.5	-0.5	-18.5
396858	1	1146	Tian_Subcortex	35	66	31	-26.5	-0.5	-16.5
396859	1	1147	Tian_Subcortex	35	66	32	-26.5	-0.5	-14.5
396862	1	1148	Tian_Subcortex	35	66	35	-26.5	-0.5	-8.5
396863	1	1149	Tian_Subcortex	35	66	36	-26.5	-0.5	-6.5
396864	1	1150	Tian_Subcortex	35	66	37	-26.5	-0.5	-4.5
396865	1	1151	Tian_Subcortex	35	66	38	-26.5	-0.5	-2.5
396866	1	1152	Tian_Subcortex	35	66	39	-26.5	-0.5	-0.5
396867	1	1153	Tian_Subcortex	35	66	40	-26.5	-0.5	1.5
396868	1	1154	Tian_Subcortex	35	66	41	-26.5	-0.5	3.5
396869	1	1155	Tian_Subcortex	35	66	42	-26.5	-0.5	5.5
396870	1	1156	Tian_Subcortex	35	66	43	-26.5	-0.5	7.5
396871	1	1157	Tian_Subcortex	35	66	44	-26.5	-0.5	9.5
396872	1	1158	Tian_Subcortex	35	66	45	-26.5	-0.5	11.5
396873	1	1159	Tian_Subcortex	35	66	46	-26.5	-0.5	13.5
396949	1	1160	Tian_Subcortex	35	67	25	-26.5	1.5	-28.5
396950	1	1161	Tian_Subcortex	35	67	26	-26.5	1.5	-26.5
396951	1	1162	Tian_Subcortex	35	67	27	-26.5	1.5	-24.5
396952	1	1163	Tian_Subcortex	35	67	28	-26.5	1.5	-22.5
396953	1	1164	Tian_Subcortex	35	67	29	-26.5	1.5	-20.5
396954	1	1165	Tian_Subcortex	35	67	30	-26.5	1.5	-18.5
396955	1	1166	Tian_Subcortex	35	67	31	-26.5	1.5	-16.5
396959	1	1167	Tian_Subcortex	35	67	35	-26.5	1.5	-8.5
396960	1	1168	Tian_Subcortex	35	67	36	-26.5	1.5	-6.5
396961	1	1169	Tian_Subcortex	35	67	37	-26.5	1.5	-4.5
396962	1	1170	Tian_Subcortex	35	67	38	-26.5	1.5	-2.5
396963	1	1171	Tian_Subcortex	35	67	39	-26.5	1.5	-0.5
396964	1	1172	Tian_Subcortex	35	67	40	-26.5	1.5	1.5
396965	1	1173	Tian_Subcortex	35	67	41	-26.5	1.5	3.5
396966	1	1174	Tian_Subcortex	35	67	42	-26.5	1.5	5.5
396967	1	1175	Tian_Subcortex	35	67	43	-26.5	1.5	7.5
396968	1	1176	Tian_Subcortex	35	67	44	-26.5	1.5	9.5
396969	1	1177	Tian_Subcortex	35	67	45	-26.5	1.5	11.5
397055	1	1178	Tian_Subcortex	35	68	34	-26.5	3.5	-10.5
397056	1	1179	Tian_Subcortex	35	68	35	-26.5	3.5	-8.5
397057	1	1180	Tian_Subcortex	35	68	36	-26.5	3.5	-6.5
397058	1	1181	Tian_Subcortex	35	68	37	-26.5	3.5	-4.5
397059	1	1182	Tian_Subcortex	35	68	38	-26.5	3.5	-2.5
397060	1	1183	Tian_Subcortex	35	68	39	-26.5	3.5	-0.5
397061	1	1184	Tian_Subcortex	35	68	40	-26.5	3.5	1.5
397062	1	1185	Tian_Subcortex	35	68	41	-26.5	3.5	3.5
397063	1	1186	Tian_Subcortex	35	68	42	-26.5	3.5	5.5
397064	1	1187	Tian_Subcortex	35	68	43	-26.5	3.5	7.5
397065	1	1188	Tian_Subcortex	35	68	44	-26.5	3.5	9.5
397066	1	1189	Tian_Subcortex	35	68	45	-26.5	3.5	11.5
397152	1	1190	Tian_Subcortex	35	69	34	-26.5	5.5	-10.5
397153	1	1191	Tian_Subcortex	35	69	35	-26.5	5.5	-8.5
397154	1	1192	Tian_Subcortex	35	69	36	-26.5	5.5	-6.5
397155	1	1193	Tian_Subcortex	35	69	37	-26.5	5.5	-4.5
397156	1	1194	Tian_Subcortex	35	69	38	-26.5	5.5	-2.5
397157	1	1195	Tian_Subcortex	35	69	39	-26.5	5.5	-0.5
397158	1	1196	Tian_Subcortex	35	69	40	-26.5	5.5	1.5
397159	1	1197	Tian_Subcortex	35	69	41	-26.5	5.5	3.5
397160	1	1198	Tian_Subcortex	35	69	42	-26.5	5.5	5.5
397161	1	1199	Tian_Subcortex	35	69	43	-26.5	5.5	7.5
397162	1	1200	Tian_Subcortex	35	69	44	-26.5	5.5	9.5
397163	1	1201	Tian_Subcortex	35	69	45	-26.5	5.5	11.5
397249	1	1202	Tian_Subcortex	35	70	34	-26.5	7.5	-10.5
397250	1	1203	Tian_Subcortex	35	70	35	-26.5	7.5	-8.5
397251	1	1204	Tian_Subcortex	35	70	36	-26.5	7.5	-6.5
397252	1	1205	Tian_Subcortex	35	70	37	-26.5	7.5	-4.5
397253	1	1206	Tian_Subcortex	35	70	38	-26.5	7.5	-2.5
397254	1	1207	Tian_Subcortex	35	70	39	-26.5	7.5	-0.5
397255	1	1208	Tian_Subcortex	35	70	40	-26.5	7.5	1.5
397256	1	1209	Tian_Subcortex	35	70	41	-26.5	7.5	3.5
397257	1	1210	Tian_Subcortex	35	70	42	-26.5	7.5	5.5
397258	1	1211	Tian_Subcortex	35	70	43	-26.5	7.5	7.5
397259	1	1212	Tian_Subcortex	35	70	44	-26.5	7.5	9.5
397346	1	1213	Tian_Subcortex	35	71	34	-26.5	9.5	-10.5
397347	1	1214	Tian_Subcortex	35	71	35	-26.5	9.5	-8.5
397348	1	1215	Tian_Subcortex	35	71	36	-26.5	9.5	-6.5
397349	1	1216	Tian_Subcortex	35	71	37	-26.5	9.5	-4.5
397350	1	1217	Tian_Subcortex	35	71	38	-26.5	9.5	-2.5
397351	1	1218	Tian_Subcortex	35	71	39	-26.5	9.5	-0.5
397352	1	1219	Tian_Subcortex	35	71	40	-26.5	9.5	1.5
397353	1	1220	Tian_Subcortex	35	71	41	-26.5	9.5	3.5
397354	1	1221	Tian_Subcortex	35	71	42	-26.5	9.5	5.5
397355	1	1222	Tian_Subcortex	35	71	43	-26.5	9.5	7.5
397356	1	1223	Tian_Subcortex	35	71	44	-26.5	9.5	9.5
397444	1	1224	Tian_Subcortex	35	72	35	-26.5	11.5	-8.5
397445	1	1225	Tian_Subcortex	35	72	36	-26.5	11.5	-6.5
397446	1	1226	Tian_Subcortex	35	72	37	-26.5	11.5	-4.5
397447	1	1227	Tian_Subcortex	35	72	38	-26.5	11.5	-2.5
397448	1	1228	Tian_Subcortex	35	72	39	-26.5	11.5	-0.5
397449	1	1229	Tian_Subcortex	35	72	40	-26.5	11.5	1.5
397450	1	1230	Tian_Subcortex	35	72	41	-26.5	11.5	3.5
397451	1	1231	Tian_Subcortex	35	72	42	-26.5	11.5	5.5
397452	1	1232	Tian_Subcortex	35	72	43	-26.5	11.5	7.5
397541	1	1233	Tian_Subcortex	35	73	35	-26.5	13.5	-8.5
397542	1	1234	Tian_Subcortex	35	73	36	-26.5	13.5	-6.5
397543	1	1235	Tian_Subcortex	35	73	37	-26.5	13.5	-4.5
397544	1	1236	Tian_Subcortex	35	73	38	-26.5	13.5	-2.5
397545	1	1237	Tian_Subcortex	35	73	39	-26.5	13.5	-0.5
397546	1	1238	Tian_Subcortex	35	73	40	-26.5	13.5	1.5
397547	1	1239	Tian_Subcortex	35	73	41	-26.5	13.5	3.5
397548	1	1240	Tian_Subcortex	35	73	42	-26.5	13.5	5.5
397639	1	1241	Tian_Subcortex	35	74	36	-26.5	15.5	-6.5
397640	1	1242	Tian_Subcortex	35	74	37	-26.5	15.5	-4.5
397641	1	1243	Tian_Subcortex	35	74	38	-26.5	15.5	-2.5
397642	1	1244	Tian_Subcortex	35	74	39	-26.5	15.5	-0.5
397643	1	1245	Tian_Subcortex	35	74	40	-26.5	15.5	1.5
397644	1	1246	Tian_Subcortex	35	74	41	-26.5	15.5	3.5
405984	1	1247	Tian_Subcortex	36	45	39	-24.5	-42.5	-0.5
405985	1	1248	Tian_Subcortex	36	45	40	-24.5	-42.5	1.5
406080	1	1249	Tian_Subcortex	36	46	38	-24.5	-40.5	-2.5
406081	1	1250	Tian_Subcortex	36	46	39	-24.5	-40.5	-0.5
406082	1	1251	Tian_Subcortex	36	46	40	-24.5	-40.5	1.5
406083	1	1252	Tian_Subcortex	36	46	41	-24.5	-40.5	3.5
406176	1	1253	Tian_Subcortex	36	47	37	-24.5	-38.5	-4.5
406177	1	1254	Tian_Subcortex	36	47	38	-24.5	-38.5	-2.5
406178	1	1255	Tian_Subcortex	36	47	39	-24.5	-38.5	-0.5
406179	1	1256	Tian_Subcortex	36	47	40	-24.5	-38.5	1.5
406180	1	1257	Tian_Subcortex	36	47	41	-24.5	-38.5	3.5
406272	1	1258	Tian_Subcortex	36	48	36	-24.5	-36.5	-6.5
406273	1	1259	Tian_Subcortex	36	48	37	-24.5	-36.5	-4.5
406274	1	1260	Tian_Subcortex	36	48	38	-24.5	-36.5	-2.5
406275	1	1261	Tian_Subcortex	36	48	39	-24.5	-36.5	-0.5
406276	1	1262	Tian_Subcortex	36	48	40	-24.5	-36.5	1.5
406368	1	1263	Tian_Subcortex	36	49	35	-24.5	-34.5	-8.5
406369	1	1264	Tian_Subcortex	36	49	36	-24.5	-34.5	-6.5
406370	1	1265	Tian_Subcortex	36	49	37	-24.5	-34.5	-4.5
406371	1	1266	Tian_Subcortex	36	49	38	-24.5	-34.5	-2.5
406372	1	1267	Tian_Subcortex	36	49	39	-24.5	-34.5	-0.5
406464	1	1268	Tian_Subcortex	36	50	34	-24.5	-32.5	-10.5
406465	1	1269	Tian_Subcortex	36	50	35	-24.5	-32.5	-8.5
406466	1	1270	Tian_Subcortex	36	50	36	-24.5	-32.5	-6.5
406468	1	1271	Tian_Subcortex	36	50	38	-24.5	-32.5	-2.5
406469	1	1272	Tian_Subcortex	36	50	39	-24.5	-32.5	-0.5
406561	1	1273	Tian_Subcortex	36	51	34	-24.5	-30.5	-10.5
406562	1	1274	Tian_Subcortex	36	51	35	-24.5	-30.5	-8.5
406563	1	1275	Tian_Subcortex	36	51	36	-24.5	-30.5	-6.5
406566	1	1276	Tian_Subcortex	36	51	39	-24.5	-30.5	-0.5
406567	1	1277	Tian_Subcortex	36	51	40	-24.5	-30.5	1.5
406657	1	1278	Tian_Subcortex	36	52	33	-24.5	-28.5	-12.5
406658	1	1279	Tian_Subcortex	36	52	34	-24.5	-28.5	-10.5
406659	1	1280	Tian_Subcortex	36	52	35	-24.5	-28.5	-8.5
406753	1	1281	Tian_Subcortex	36	53	32	-24.5	-26.5	-14.5
406754	1	1282	Tian_Subcortex	36	53	33	-24.5	-26.5	-12.5
406755	1	1283	Tian_Subcortex	36	53	34	-24.5	-26.5	-10.5
406849	1	1284	Tian_Subcortex	36	54	31	-24.5	-24.5	-16.5
406850	1	1285	Tian_Subcortex	36	54	32	-24.5	-24.5	-14.5
406851	1	1286	Tian_Subcortex	36	54	33	-24.5	-24.5	-12.5
406860	1	1287	Tian_Subcortex	36	54	42	-24.5	-24.5	5.5
406945	1	1288	Tian_Subcortex	36	55	30	-24.5	-22.5	-18.5
406946	1	1289	Tian_Subcortex	36	55	31	-24.5	-22.5	-16.5
406947	1	1290	Tian_Subcortex	36	55	32	-24.5	-22.5	-14.5
406948	1	1291	Tian_Subcortex	36	55	33	-24.5	-22.5	-12.5
407041	1	1292	Tian_Subcortex	36	56	29	-24.5	-20.5	-20.5
407042	1	1293	Tian_Subcortex	36	56	30	-24.5	-20.5	-18.5
407043	1	1294	Tian_Subcortex	36	56	31	-24.5	-20.5	-16.5
407044	1	1295	Tian_Subcortex	36	56	32	-24.5	-20.5	-14.5
407137	1	1296	Tian_Subcortex	36	57	28	-24.5	-18.5	-22.5
407138	1	1297	Tian_Subcortex	36	57	29	-24.5	-18.5	-20.5
407139	1	1298	Tian_Subcortex	36	57	30	-24.5	-18.5	-18.5
407140	1	1299	Tian_Subcortex	36	57	31	-24.5	-18.5	-16.5
407141	1	1300	Tian_Subcortex	36	57	32	-24.5	-18.5	-14.5
407233	1	1301	Tian_Subcortex	36	58	27	-24.5	-16.5	-24.5
407234	1	1302	Tian_Subcortex	36	58	28	-24.5	-16.5	-22.5
407235	1	1303	Tian_Subcortex	36	58	29	-24.5	-16.5	-20.5
407236	1	1304	Tian_Subcortex	36	58	30	-24.5	-16.5	-18.5
407237	1	1305	Tian_Subcortex	36	58	31	-24.5	-16.5	-16.5
407238	1	1306	Tian_Subcortex	36	58	32	-24.5	-16.5	-14.5
407329	1	1307	Tian_Subcortex	36	59	26	-24.5	-14.5	-26.5
407330	1	1308	Tian_Subcortex	36	59	27	-24.5	-14.5	-24.5
407331	1	1309	Tian_Subcortex	36	59	28	-24.5	-14.5	-22.5
407332	1	1310	Tian_Subcortex	36	59	29	-24.5	-14.5	-20.5
407333	1	1311	Tian_Subcortex	36	59	30	-24.5	-14.5	-18.5
407334	1	1312	Tian_Subcortex	36	59	31	-24.5	-14.5	-16.5
407340	1	1313	Tian_Subcortex	36	59	37	-24.5	-14.5	-4.5
407341	1	1314	Tian_Subcortex	36	59	38	-24.5	-14.5	-2.5
407342	1	1315	Tian_Subcortex	36	59	39	-24.5	-14.5	-0.5
407343	1	1316	Tian_Subcortex	36	59	40	-24.5	-14.5	1.5
407425	1	1317	Tian_Subcortex	36	60	25	-24.5	-12.5	-28.5
407426	1	1318	Tian_Subcortex	36	60	26	-24.5	-12.5	-26.5
407427	1	1319	Tian_Subcortex	36	60	27	-24.5	-12.5	-24.5
407428	1	1320	Tian_Subcortex	36	60	28	-24.5	-12.5	-22.5
407429	1	1321	Tian_Subcortex	36	60	29	-24.5	-12.5	-20.5
407430	1	1322	Tian_Subcortex	36	60	30	-24.5	-12.5	-18.5
407431	1	1323	Tian_Subcortex	36	60	31	-24.5	-12.5	-16.5
407432	1	1324	Tian_Subcortex	36	60	32	-24.5	-12.5	-14.5
407433	1	1325	Tian_Subcortex	36	60	33	-24.5	-12.5	-12.5
407437	1	1326	Tian_Subcortex	36	60	37	-24.5	-12.5	-4.5
407438	1	1327	Tian_Subcortex	36	60	38	-24.5	-12.5	-2.5
407439	1	1328	Tian_Subcortex	36	60	39	-24.5	-12.5	-0.5
407440	1	1329	Tian_Subcortex	36	60	40	-24.5	-12.5	1.5
407441	1	1330	Tian_Subcortex	36	60	41	-24.5	-12.5	3.5
407521	1	1331	Tian_Subcortex	36	61	24	-24.5	-10.5	-30.5
407522	1	1332	Tian_Subcortex	36	61	25	-24.5	-10.5	-28.5
407523	1	1333	Tian_Subcortex	36	61	26	-24.5	-10.5	-26.5
407524	1	1334	Tian_Subcortex	36	61	27	-24.5	-10.5	-24.5
407525	1	1335	Tian_Subcortex	36	61	28	-24.5	-10.5	-22.5
407526	1	1336	Tian_Subcortex	36	61	29	-24.5	-10.5	-20.5
407527	1	1337	Tian_Subcortex	36	61	30	-24.5	-10.5	-18.5
407528	1	1338	Tian_Subcortex	36	61	31	-24.5	-10.5	-16.5
407529	1	1339	Tian_Subcortex	36	61	32	-24.5	-10.5	-14.5
407530	1	1340	Tian_Subcortex	36	61	33	-24.5	-10.5	-12.5
407533	1	1341	Tian_Subcortex	36	61	36	-24.5	-10.5	-6.5
407534	1	1342	Tian_Subcortex	36	61	37	-24.5	-10.5	-4.5
407535	1	1343	Tian_Subcortex	36	61	38	-24.5	-10.5	-2.5
407536	1	1344	Tian_Subcortex	36	61	39	-24.5	-10.5	-0.5
407537	1	1345	Tian_Subcortex	36	61	40	-24.5	-10.5	1.5
407538	1	1346	Tian_Subcortex	36	61	41	-24.5	-10.5	3.5
407618	1	1347	Tian_Subcortex	36	62	24	-24.5	-8.5	-30.5
407619	1	1348	Tian_Subcortex	36	62	25	-24.5	-8.5	-28.5
407620	1	1349	Tian_Subcortex	36	62	26	-24.5	-8.5	-26.5
407621	1	1350	Tian_Subcortex	36	62	27	-24.5	-8.5	-24.5
407622	1	1351	Tian_Subcortex	36	62	28	-24.5	-8.5	-22.5
407623	1	1352	Tian_Subcortex	36	62	29	-24.5	-8.5	-20.5
407624	1	1353	Tian_Subcortex	36	62	30	-24.5	-8.5	-18.5
407625	1	1354	Tian_Subcortex	36	62	31	-24.5	-8.5	-16.5
407626	1	1355	Tian_Subcortex	36	62	32	-24.5	-8.5	-14.5
407627	1	1356	Tian_Subcortex	36	62	33	-24.5	-8.5	-12.5
407630	1	1357	Tian_Subcortex	36	62	36	-24.5	-8.5	-6.5
407631	1	1358	Tian_Subcortex	36	62	37	-24.5	-8.5	-4.5
407632	1	1359	Tian_Subcortex	36	62	38	-24.5	-8.5	-2.5
407633	1	1360	Tian_Subcortex	36	62	39	-24.5	-8.5	-0.5
407634	1	1361	Tian_Subcortex	36	62	40	-24.5	-8.5	1.5
407635	1	1362	Tian_Subcortex	36	62	41	-24.5	-8.5	3.5
407715	1	1363	Tian_Subcortex	36	63	24	-24.5	-6.5	-30.5
407716	1	1364	Tian_Subcortex	36	63	25	-24.5	-6.5	-28.5
407717	1	1365	Tian_Subcortex	36	63	26	-24.5	-6.5	-26.5
407718	1	1366	Tian_Subcortex	36	63	27	-24.5	-6.5	-24.5
407719	1	1367	Tian_Subcortex	36	63	28	-24.5	-6.5	-22.5
407720	1	1368	Tian_Subcortex	36	63	29	-24.5	-6.5	-20.5
407721	1	1369	Tian_Subcortex	36	63	30	-24.5	-6.5	-18.5
407722	1	1370	Tian_Subcortex	36	63	31	-24.5	-6.5	-16.5
407723	1	1371	Tian_Subcortex	36	63	32	-24.5	-6.5	-14.5
407724	1	1372	Tian_Subcortex	36	63	33	-24.5	-6.5	-12.5
407727	1	1373	Tian_Subcortex	36	63	36	-24.5	-6.5	-6.5
407728	1	1374	Tian_Subcortex	36	63	37	-24.5	-6.5	-4.5
407729	1	1375	Tian_Subcortex	36	63	38	-24.5	-6.5	-2.5
407730	1	1376	Tian_Subcortex	36	63	39	-24.5	-6.5	-0.5
407731	1	1377	Tian_Subcortex	36	63	40	-24.5	-6.5	1.5
407732	1	1378	Tian_Subcortex	36	63	41	-24.5	-6.5	3.5
407733	1	1379	Tian_Subcortex	36	63	42	-24.5	-6.5	5.5
407734	1	1380	Tian_Subcortex	36	63	43	-24.5	-6.5	7.5
407735	1	1381	Tian_Subcortex	36	63	44	-24.5	-6.5	9.5
407813	1	1382	Tian_Subcortex	36	64	25	-24.5	-4.5	-28.5
407814	1	1383	Tian_Subcortex	36	64	26	-24.5	-4.5	-26.5
407815	1	1384	Tian_Subcortex	36	64	27	-24.5	-4.5	-24.5
407816	1	1385	Tian_Subcortex	36	64	28	-24.5	-4.5	-22.5
407817	1	1386	Tian_Subcortex	36	64	29	-24.5	-4.5	-20.5
407818	1	1387	Tian_Subcortex	36	64	30	-24.5	-4.5	-18.5
407819	1	1388	Tian_Subcortex	36	64	31	-24.5	-4.5	-16.5
407820	1	1389	Tian_Subcortex	36	64	32	-24.5	-4.5	-14.5
407821	1	1390	Tian_Subcortex	36	64	33	-24.5	-4.5	-12.5
407824	1	1391	Tian_Subcortex	36	64	36	-24.5	-4.5	-6.5
407825	1	1392	Tian_Subcortex	36	64	37	-24.5	-4.5	-4.5
407826	1	1393	Tian_Subcortex	36	64	38	-24.5	-4.5	-2.5
407827	1	1394	Tian_Subcortex	36	64	39	-24.5	-4.5	-0.5
407828	1	1395	Tian_Subcortex	36	64	40	-24.5	-4.5	1.5
407829	1	1396	Tian_Subcortex	36	64	41	-24.5	-4.5	3.5
407830	1	1397	Tian_Subcortex	36	64	42	-24.5	-4.5	5.5
407831	1	1398	Tian_Subcortex	36	64	43	-24.5	-4.5	7.5
407832	1	1399	Tian_Subcortex	36	64	44	-24.5	-4.5	9.5
407833	1	1400	Tian_Subcortex	36	64	45	-24.5	-4.5	11.5
407909	1	1401	Tian_Subcortex	36	65	24	-24.5	-2.5	-30.5
407910	1	1402	Tian_Subcortex	36	65	25	-24.5	-2.5	-28.5
407911	1	1403	Tian_Subcortex	36	65	26	-24.5	-2.5	-26.5
407912	1	1404	Tian_Subcortex	36	65	27	-24.5	-2.5	-24.5
407913	1	1405	Tian_Subcortex	36	65	28	-24.5	-2.5	-22.5
407914	1	1406	Tian_Subcortex	36	65	29	-24.5	-2.5	-20.5
407915	1	1407	Tian_Subcortex	36	65	30	-24.5	-2.5	-18.5
407916	1	1408	Tian_Subcortex	36	65	31	-24.5	-2.5	-16.5
407917	1	1409	Tian_Subcortex	36	65	32	-24.5	-2.5	-14.5
407918	1	1410	Tian_Subcortex	36	65	33	-24.5	-2.5	-12.5
407922	1	1411	Tian_Subcortex	36	65	37	-24.5	-2.5	-4.5
407923	1	1412	Tian_Subcortex	36	65	38	-24.5	-2.5	-2.5
407924	1	1413	Tian_Subcortex	36	65	39	-24.5	-2.5	-0.5
407925	1	1414	Tian_Subcortex	36	65	40	-24.5	-2.5	1.5
407926	1	1415	Tian_Subcortex	36	65	41	-24.5	-2.5	3.5
407927	1	1416	Tian_Subcortex	36	65	42	-24.5	-2.5	5.5
407928	1	1417	Tian_Subcortex	36	65	43	-24.5	-2.5	7.5
407929	1	1418	Tian_Subcortex	36	65	44	-24.5	-2.5	9.5
407930	1	1419	Tian_Subcortex	36	65	45	-24.5	-2.5	11.5
408006	1	1420	Tian_Subcortex	36	66	24	-24.5	-0.5	-30.5
408007	1	1421	Tian_Subcortex	36	66	25	-24.5	-0.5	-28.5
408008	1	1422	Tian_Subcortex	36	66	26	-24.5	-0.5	-26.5
408009	1	1423	Tian_Subcortex	36	66	27	-24.5	-0.5	-24.5
408010	1	1424	Tian_Subcortex	36	66	28	-24.5	-0.5	-22.5
408011	1	1425	Tian_Subcortex	36	66	29	-24.5	-0.5	-20.5
408012	1	1426	Tian_Subcortex	36	66	30	-24.5	-0.5	-18.5
408013	1	1427	Tian_Subcortex	36	66	31	-24.5	-0.5	-16.5
408014	1	1428	Tian_Subcortex	36	66	32	-24.5	-0.5	-14.5
408018	1	1429	Tian_Subcortex	36	66	36	-24.5	-0.5	-6.5
408019	1	1430	Tian_Subcortex	36	66	37	-24.5	-0.5	-4.5
408020	1	1431	Tian_Subcortex	36	66	38	-24.5	-0.5	-2.5
408021	1	1432	Tian_Subcortex	36	66	39	-24.5	-0.5	-0.5
408022	1	1433	Tian_Subcortex	36	66	40	-24.5	-0.5	1.5
408023	1	1434	Tian_Subcortex	36	66	41	-24.5	-0.5	3.5
408024	1	1435	Tian_Subcortex	36	66	42	-24.5	-0.5	5.5
408025	1	1436	Tian_Subcortex	36	66	43	-24.5	-0.5	7.5
408026	1	1437	Tian_Subcortex	36	66	44	-24.5	-0.5	9.5
408027	1	1438	Tian_Subcortex	36	66	45	-24.5	-0.5	11.5
408104	1	1439	Tian_Subcortex	36	67	25	-24.5	1.5	-28.5
408105	1	1440	Tian_Subcortex	36	67	26	-24.5	1.5	-26.5
408106	1	1441	Tian_Subcortex	36	67	27	-24.5	1.5	-24.5
408107	1	1442	Tian_Subcortex	36	67	28	-24.5	1.5	-22.5
408108	1	1443	Tian_Subcortex	36	67	29	-24.5	1.5	-20.5
408109	1	1444	Tian_Subcortex	36	67	30	-24.5	1.5	-18.5
408110	1	1445	Tian_Subcortex	36	67	31	-24.5	1.5	-16.5
408114	1	1446	Tian_Subcortex	36	67	35	-24.5	1.5	-8.5
408115	1	1447	Tian_Subcortex	36	67	36	-24.5	1.5	-6.5
408116	1	1448	Tian_Subcortex	36	67	37	-24.5	1.5	-4.5
408117	1	1449	Tian_Subcortex	36	67	38	-24.5	1.5	-2.5
408118	1	1450	Tian_Subcortex	36	67	39	-24.5	1.5	-0.5
408119	1	1451	Tian_Subcortex	36	67	40	-24.5	1.5	1.5
408120	1	1452	Tian_Subcortex	36	67	41	-24.5	1.5	3.5
408121	1	1453	Tian_Subcortex	36	67	42	-24.5	1.5	5.5
408122	1	1454	Tian_Subcortex	36	67	43	-24.5	1.5	7.5
408123	1	1455	Tian_Subcortex	36	67	44	-24.5	1.5	9.5
408124	1	1456	Tian_Subcortex	36	67	45	-24.5	1.5	11.5
408210	1	1457	Tian_Subcortex	36	68	34	-24.5	3.5	-10.5
408211	1	1458	Tian_Subcortex	36	68	35	-24.5	3.5	-8.5
408212	1	1459	Tian_Subcortex	36	68	36	-24.5	3.5	-6.5
408213	1	1460	Tian_Subcortex	36	68	37	-24.5	3.5	-4.5
408214	1	1461	Tian_Subcortex	36	68	38	-24.5	3.5	-2.5
408215	1	1462	Tian_Subcortex	36	68	39	-24.5	3.5	-0.5
408216	1	1463	Tian_Subcortex	36	68	40	-24.5	3.5	1.5
408217	1	1464	Tian_Subcortex	36	68	41	-24.5	3.5	3.5
408218	1	1465	Tian_Subcortex	36	68	42	-24.5	3.5	5.5
408219	1	1466	Tian_Subcortex	36	68	43	-24.5	3.5	7.5
408220	1	1467	Tian_Subcortex	36	68	44	-24.5	3.5	9.5
408221	1	1468	Tian_Subcortex	36	68	45	-24.5	3.5	11.5
408307	1	1469	Tian_Subcortex	36	69	34	-24.5	5.5	-10.5
408308	1	1470	Tian_Subcortex	36	69	35	-24.5	5.5	-8.5
408309	1	1471	Tian_Subcortex	36	69	36	-24.5	5.5	-6.5
408310	1	1472	Tian_Subcortex	36	69	37	-24.5	5.5	-4.5
408311	1	1473	Tian_Subcortex	36	69	38	-24.5	5.5	-2.5
408312	1	1474	Tian_Subcortex	36	69	39	-24.5	5.5	-0.5
408313	1	1475	Tian_Subcortex	36	69	40	-24.5	5.5	1.5
408314	1	1476	Tian_Subcortex	36	69	41	-24.5	5.5	3.5
408315	1	1477	Tian_Subcortex	36	69	42	-24.5	5.5	5.5
408316	1	1478	Tian_Subcortex	36	69	43	-24.5	5.5	7.5
408317	1	1479	Tian_Subcortex	36	69	44	-24.5	5.5	9.5
